Datetime,Forecasted_AEP_MW
2018-08-29 01:00:00,15229.24
2018-08-29 02:00:00,14396.74
2018-08-29 03:00:00,13628.228
2018-08-29 04:00:00,13024.529
2018-08-29 05:00:00,12637.028
2018-08-29 06:00:00,12613.581
2018-08-29 07:00:00,12891.718
2018-08-29 08:00:00,13436.238
2018-08-29 09:00:00,14211.712
2018-08-29 10:00:00,15141.467
2018-08-29 11:00:00,16182.017
2018-08-29 12:00:00,17219.086
2018-08-29 13:00:00,18109.13
2018-08-29 14:00:00,18767.598
2018-08-29 15:00:00,19237.736
2018-08-29 16:00:00,19528.766
2018-08-29 17:00:00,19616.71
2018-08-29 18:00:00,19474.252
2018-08-29 19:00:00,19168.639
2018-08-29 20:00:00,18775.664
2018-08-29 21:00:00,18312.996
2018-08-29 22:00:00,17807.24
2018-08-29 23:00:00,17169.791
2018-08-30 00:00:00,16463.729
2018-08-30 01:00:00,15660.7705
2018-08-30 02:00:00,14801.727
2018-08-30 03:00:00,14018.8955
2018-08-30 04:00:00,13381.012
2018-08-30 05:00:00,13006.948
2018-08-30 06:00:00,12964.487
2018-08-30 07:00:00,13235.437
2018-08-30 08:00:00,13772.271
2018-08-30 09:00:00,14585.731
2018-08-30 10:00:00,15523.732
2018-08-30 11:00:00,16586.264
2018-08-30 12:00:00,17640.021
2018-08-30 13:00:00,18536.738
2018-08-30 14:00:00,19224.498
2018-08-30 15:00:00,19668.496
2018-08-30 16:00:00,19941.992
2018-08-30 17:00:00,20006.402
2018-08-30 18:00:00,19846.63
2018-08-30 19:00:00,19518.893
2018-08-30 20:00:00,19078.898
2018-08-30 21:00:00,18649.326
2018-08-30 22:00:00,18137.578
2018-08-30 23:00:00,17532.398
2018-08-31 00:00:00,16824.293
2018-08-31 01:00:00,16007.205
2018-08-31 02:00:00,15183.167
2018-08-31 03:00:00,14427.43
2018-08-31 04:00:00,13822.659
2018-08-31 05:00:00,13448.984
2018-08-31 06:00:00,13362.853
2018-08-31 07:00:00,13617.117
2018-08-31 08:00:00,14121.428
2018-08-31 09:00:00,14879.6455
2018-08-31 10:00:00,15778.082
2018-08-31 11:00:00,16813.578
2018-08-31 12:00:00,17808.01
2018-08-31 13:00:00,18638.408
2018-08-31 14:00:00,19285.947
2018-08-31 15:00:00,19719.975
2018-08-31 16:00:00,19984.957
2018-08-31 17:00:00,20030.164
2018-08-31 18:00:00,19871.334
2018-08-31 19:00:00,19534.605
2018-08-31 20:00:00,19096.484
2018-08-31 21:00:00,18628.938
2018-08-31 22:00:00,18103.428
2018-08-31 23:00:00,17475.178
2018-09-01 00:00:00,16743.598
2018-09-01 01:00:00,15875.584
2018-09-01 02:00:00,15015.944
2018-09-01 03:00:00,14251.049
2018-09-01 04:00:00,13634.246
2018-09-01 05:00:00,13246.274
2018-09-01 06:00:00,13149.629
2018-09-01 07:00:00,13384.9
2018-09-01 08:00:00,13890.741
2018-09-01 09:00:00,14672.224
2018-09-01 10:00:00,15602.111
2018-09-01 11:00:00,16591.268
2018-09-01 12:00:00,17544.154
2018-09-01 13:00:00,18318.48
2018-09-01 14:00:00,18942.9
2018-09-01 15:00:00,19375.604
2018-09-01 16:00:00,19648.205
2018-09-01 17:00:00,19708.312
2018-09-01 18:00:00,19563.562
2018-09-01 19:00:00,19264.424
2018-09-01 20:00:00,18872.746
2018-09-01 21:00:00,18432.955
2018-09-01 22:00:00,17907.03
2018-09-01 23:00:00,17251.703
2018-09-02 00:00:00,16484.652
